x_value,theta,r 
15,273.03125,1560.75
15,277.0,414.5
15,278.609375,398.25
15,279.890625,392.75
15,281.140625,389.5
15,282.40625,386.5
15,284.1875,383.5
15,285.09375,384.0
15,286.8125,386.0
15,287.890625,389.25
15,289.171875,396.0
8,297.3125,423.0
15,297.234375,663.25
15,298.546875,654.25
15,301.265625,691.25
15,304.46875,1175.25
15,305.90625,1127.5
15,307.328125,1088.5
15,308.734375,1049.25
15,310.125,1032.0
14,313.4375,742.5
13,314.71875,737.5
11,316.03125,730.0
15,318.859375,755.0
15,319.953125,824.5
15,322.671875,809.25
15,324.015625,795.0
15,325.546875,775.75
15,326.890625,770.5
15,328.265625,754.5
15,329.6875,743.5
15,331.15625,657.75
15,335.640625,565.0
15,337.140625,558.0
15,338.40625,549.0
15,339.84375,547.75
15,341.21875,539.0
15,342.578125,534.75
14,347.8125,217.5
15,345.140625,553.5
15,346.453125,591.75
15,356.0,266.5
15,354.5,623.0
15,355.6875,631.0
15,357.0625,630.5
15,358.640625,624.5
15,359.875,623.25
15,1.25,613.5
15,2.5625,624.0
15,5.34375,624.0
15,10.8125,629.5
15,14.546875,419.75
15,15.859375,419.25
15,17.515625,416.75
15,18.828125,416.0
15,20.296875,416.5
15,21.703125,415.0
15,22.6875,414.5
15,24.140625,414.5
15,25.59375,415.25
15,27.015625,415.5
15,28.15625,416.75
15,33.890625,236.25
15,33.578125,235.0
15,36.046875,237.25
9,37.96875,205.5
15,39.828125,150.25
15,41.1875,146.5
15,42.65625,144.0
15,44.0,142.75
15,45.375,141.25
15,46.734375,140.0
15,49.40625,138.75
15,49.453125,137.5
15,52.5,137.0
15,52.1875,136.0
15,53.546875,134.75
15,54.90625,133.75
13,56.265625,132.75
8,57.375,131.25
15,166.46875,132.75
15,166.5625,134.5
15,167.921875,136.75
15,169.296875,138.0
15,171.90625,139.25
15,172.015625,139.5
15,173.390625,139.75
15,175.65625,140.0
15,176.09375,140.5
15,177.46875,141.0
15,178.828125,141.5
15,180.203125,143.0
15,181.5625,144.75
15,182.921875,147.25
15,184.28125,149.25
15,185.640625,152.25
15,186.984375,155.0
15,188.359375,157.25
15,189.71875,160.0
15,202.328125,241.0
15,205.546875,225.75
15,206.90625,219.25
15,208.265625,218.75
15,208.1875,219.75
15,211.0625,214.75
15,212.421875,213.5
15,212.640625,211.5
15,215.15625,209.0
15,216.515625,207.0
15,217.890625,205.25
15,219.25,203.5
15,220.625,202.25
15,221.984375,201.25
15,223.359375,200.25
15,224.71875,199.25
15,226.078125,199.0
15,227.453125,199.0
15,228.8125,199.0
15,230.171875,199.5
15,230.703125,200.25
15,232.03125,201.25
15,234.1875,202.5
15,235.5625,204.25
15,236.921875,206.5
15,238.28125,209.0
15,239.640625,212.25
15,239.953125,217.0
15,245.078125,240.5
15,248.71875,301.5
15,250.703125,311.0
15,251.25,322.5
15,252.96875,336.25
15,253.96875,354.0
15,260.234375,1304.0
13,261.671875,1292.5
15,262.765625,1566.25
15,264.171875,1567.75
15,265.59375,1480.25
14,267.0625,1297.5
15,268.3125,1556.0
15,269.609375,1548.75
15,270.984375,1546.5
15,272.34375,1548.75
15,277.65625,406.0
15,278.890625,395.0
15,280.484375,391.75
15,281.9375,388.5
15,283.234375,384.25
15,284.859375,383.75
15,285.875,385.25
15,287.3125,388.25
15,288.53125,391.75
13,295.15625,627.5
15,296.46875,671.25
15,297.765625,660.75
15,301.90625,699.0
15,305.203125,1149.0
15,306.65625,1108.25
15,308.015625,1065.0
15,309.40625,1032.75
15,312.6875,751.5
12,314.03125,741.0
15,315.46875,735.5
8,316.890625,727.25
15,320.578125,361.25
15,319.359375,795.5
15,324.328125,276.5
15,322.015625,819.75
15,323.40625,802.25
15,324.796875,786.75
15,327.546875,759.0
15,328.953125,746.5
9,330.5,654.5
15,332.015625,660.0
8,335.234375,549.75
15,336.515625,556.25
15,337.6875,586.25
15,339.234375,545.25
15,340.578125,545.75
15,342.046875,538.25
8,348.359375,214.75
15,345.859375,572.5
15,347.015625,614.25
15,348.375,648.0
15,353.25,329.75
15,359.25,625.25
15,0.71875,624.25
15,1.921875,632.0
15,3.515625,598.75
15,4.734375,614.5
15,6.109375,625.0
15,10.140625,628.0
15,11.515625,632.5
15,14.125,419.0
15,15.390625,420.5
15,16.921875,417.75
15,18.328125,417.25
15,19.40625,416.25
15,20.9375,414.25
15,22.359375,414.75
15,23.4375,414.75
15,25.03125,414.5
15,26.359375,414.75
15,27.578125,415.5
15,28.921875,417.0
15,34.640625,234.5
15,34.390625,235.75
15,39.21875,153.25
15,40.578125,148.0
15,42.5,145.25
15,43.421875,143.5
15,45.484375,142.25
15,46.171875,140.5
15,48.5625,139.25
15,49.390625,138.0
15,50.265625,137.0
15,51.375,136.5
15,53.734375,135.5
15,54.34375,134.25
14,56.265625,133.25
10,57.078125,131.5
15,164.78125,131.75
15,166.15625,134.0
15,167.53125,136.25
15,170.421875,137.75
15,171.171875,139.0
15,171.625,139.25
15,174.328125,139.75
15,174.34375,139.75
15,175.71875,140.25
15,177.078125,140.75
15,178.453125,141.5
15,179.828125,142.75
15,181.875,144.25
15,182.546875,146.5
15,183.671875,148.75
15,185.265625,151.25
15,186.625,154.25
15,187.984375,156.0
15,189.359375,159.5
15,202.484375,239.5
15,203.84375,240.25
15,205.203125,229.5
15,206.5625,220.0
15,207.9375,218.75
15,207.921875,220.25
15,209.421875,216.75
15,212.078125,214.0
15,212.65625,212.25
15,214.25,209.75
15,216.171875,207.25
15,217.546875,205.75
15,218.90625,203.75
15,219.40625,202.5
15,221.640625,201.25
15,223.015625,200.25
15,224.375,199.75
15,225.171875,199.25
15,226.765625,199.0
15,228.46875,198.75
15,229.828125,199.5
15,231.203125,200.0
15,232.5625,201.0
15,233.234375,202.25
15,234.78125,204.0
15,236.640625,206.0
15,238.0,208.75
15,238.234375,211.75
15,240.734375,215.5
15,243.796875,239.25
15,248.6875,300.0
15,250.125,310.0
15,251.3125,320.25
15,252.625,333.75
15,253.875,350.25
12,257.21875,1394.75
14,258.65625,1298.0
15,260.046875,1274.75
14,261.40625,1294.0
12,262.765625,1336.0
15,263.96875,1567.25
15,265.375,1481.25
8,266.859375,1318.75
15,268.03125,1555.75
15,269.40625,1548.75
15,270.796875,1548.25
15,272.171875,1548.0
15,277.40625,408.75
15,278.953125,395.75
15,280.46875,391.75
15,281.90625,388.75
15,282.953125,385.0
15,284.46875,383.75
15,285.65625,385.25
15,287.25,388.0
15,288.296875,391.5
13,295.078125,631.0
15,296.375,667.0
15,297.625,662.25
15,301.84375,695.75
15,305.046875,1151.0
15,306.390625,1111.75
15,307.828125,1073.0
15,309.203125,1034.5
12,312.5625,744.25
13,313.828125,747.0
15,315.28125,737.0
8,316.671875,730.75
15,319.9375,358.75
15,319.296875,786.75
15,321.8125,820.5
15,323.203125,803.5
15,324.625,789.75
12,325.96875,758.5
15,327.421875,761.5
15,328.71875,747.75
15,331.6875,655.75
8,333.34375,586.25
14,335.0,546.25
14,336.25,560.0
15,337.578125,560.25
15,338.953125,544.5
15,340.390625,529.0
15,341.90625,535.75
15,345.703125,569.0
15,347.984375,648.5
15,349.671875,626.5
11,353.21875,332.25
15,0.609375,623.75
15,1.8125,634.75
15,3.28125,615.5
15,4.640625,624.0
15,5.90625,625.25
15,10.0,627.5
15,11.515625,630.75
15,13.9375,420.75
15,15.25,419.75
15,16.453125,419.0
15,18.109375,417.0
15,19.5,416.0
15,20.625,414.5
15,21.984375,414.5
15,23.53125,415.25
15,24.9375,415.0
15,26.3125,415.0
15,27.578125,415.25
15,29.140625,415.25
15,32.796875,234.5
15,35.875,235.25
15,39.078125,152.75
15,40.453125,148.25
15,41.8125,145.25
15,43.328125,143.5
15,45.96875,142.25
15,46.0625,140.5
15,47.75,139.25
15,50.0,138.0
15,50.15625,137.25
15,51.53125,136.25
15,53.578125,135.5
15,54.25,134.25
15,57.09375,133.25
9,58.40625,131.75
14,166.75,131.75
15,165.90625,133.5
15,168.546875,136.0
15,168.640625,137.5
15,171.109375,138.5
15,171.359375,139.25
15,172.71875,139.5
15,174.078125,139.75
15,175.4375,140.0
15,178.359375,140.75
15,178.40625,141.5
15,179.53125,142.5
15,180.875,143.75
15,183.28125,146.25
15,183.609375,148.25
15,184.96875,150.75
15,186.375,153.75
15,190.46875,161.25
15,201.359375,239.0
15,202.390625,240.0
15,204.953125,232.75
15,206.3125,220.75
15,206.6875,218.75
15,208.21875,220.0
15,209.578125,218.0
15,211.828125,215.25
15,213.1875,212.5
15,214.296875,210.0
15,215.90625,207.75
15,217.28125,206.0
15,218.640625,204.25
15,220.015625,203.0
15,221.375,201.5
15,222.734375,200.5
15,224.09375,199.75
15,225.46875,199.25
15,226.84375,198.75
15,228.203125,199.0
15,229.234375,199.25
15,230.9375,199.75
15,232.296875,200.75
15,233.65625,202.0
15,235.015625,203.5
15,236.390625,205.75
15,237.75,207.75
15,238.421875,211.0
15,240.46875,214.75
15,244.5625,237.25
15,248.625,298.25
15,249.5625,306.75
15,251.015625,318.0
15,252.609375,330.75
11,256.96875,1392.0
14,258.375,1300.75
15,259.796875,1276.25
15,261.109375,1292.25
13,262.484375,1320.25
15,263.625,1568.25
15,265.0625,1526.0
7,266.546875,1330.5
15,267.75,1554.75
15,269.078125,1548.75
15,270.46875,1546.5
15,271.84375,1547.5
15,273.203125,1556.75
15,277.3125,413.25
15,278.453125,397.5
15,280.1875,393.25
15,281.1875,389.5
15,282.765625,386.0
15,284.25,383.5
15,285.734375,384.25
15,286.671875,387.75
15,287.984375,390.25
13,289.328125,398.75
9,293.75,564.75
15,297.46875,662.25
15,301.515625,692.5
15,304.625,1162.0
15,306.03125,1123.75
15,307.515625,1081.0
15,308.875,1045.25
15,313.453125,743.5
13,314.875,737.5
10,316.265625,733.75
15,319.625,355.5
15,322.9375,808.5
15,324.25,793.0
15,325.5625,769.75
15,327.03125,766.5
15,328.34375,752.0
15,329.75,748.5
15,331.421875,653.5
15,335.796875,559.25
15,337.140625,559.5
15,338.765625,545.25
15,339.875,545.5
15,341.296875,539.0
10,342.828125,537.75
15,345.296875,559.25
15,346.625,597.25
15,347.75,637.25
15,349.234375,625.25
15,356.125,268.25
15,356.203125,619.75
15,357.296875,633.0
15,358.75,625.5
15,0.15625,623.75
7,1.5625,614.25
15,2.765625,627.0
15,4.3125,626.0
15,5.625,622.25
15,9.765625,626.5
15,11.0625,630.25
15,15.0625,420.25
15,16.421875,419.5
15,17.5625,416.25
15,18.78125,417.0
15,20.265625,415.75
15,21.890625,415.0
15,23.265625,415.5
15,24.28125,414.75
15,25.625,414.5
15,27.296875,415.5
15,28.40625,416.75
15,32.734375,235.5
15,35.453125,235.0
10,36.796875,238.0
14,38.671875,153.0
15,40.03125,149.75
15,41.390625,146.0
15,42.921875,144.0
15,44.28125,142.5
15,45.65625,141.0
15,47.015625,139.5
15,49.296875,138.25
15,49.734375,137.25
15,51.109375,136.75
15,52.484375,135.5
15,53.84375,134.5
15,56.96875,133.5
12,58.40625,132.25
15,165.40625,132.75
15,167.640625,135.0
15,169.1875,137.0
15,170.40625,138.25
15,170.84375,139.0
15,172.203125,139.5
15,173.5625,139.75
15,176.390625,140.0
15,176.28125,140.25
15,178.59375,141.25
15,179.0,142.0
15,180.359375,143.25
15,182.046875,145.25
15,184.140625,147.5
15,184.421875,149.75
15,185.78125,152.75
15,187.234375,155.25
15,188.59375,158.0
15,189.953125,160.5
15,200.375,234.5
15,203.078125,240.0
15,202.640625,240.25
15,206.046875,224.25
15,206.75,219.0
15,208.53125,219.25
15,208.453125,219.75
15,211.265625,215.5
15,212.625,213.25
15,213.96875,211.25
15,214.34375,209.0
15,216.703125,207.0
15,218.078125,205.25
15,219.4375,203.5
15,220.78125,202.25
15,221.28125,201.0
15,223.515625,200.25
15,224.875,199.5
15,226.25,199.0
15,227.609375,199.0
15,228.96875,199.25
15,230.328125,199.5
15,231.6875,200.25
15,233.046875,201.5
15,234.5,202.75
15,235.453125,204.75
15,237.21875,207.0
15,238.59375,209.25
15,239.953125,212.75
15,249.59375,303.0
15,250.46875,313.5
15,251.5625,325.25
15,259.203125,1284.25
15,260.5625,1283.5
12,261.953125,1306.75
15,263.140625,1569.75
15,264.46875,1565.5
15,265.890625,1477.0
15,268.625,1549.0
15,269.984375,1549.5
15,271.34375,1547.25
15,272.6875,1547.75
15,276.53125,420.5
15,277.828125,402.5
15,279.390625,393.75
15,281.015625,390.0
15,282.25,388.0
15,283.5,384.25
15,285.171875,383.75
15,286.140625,385.5
15,287.640625,389.0
15,288.984375,394.25
7,295.625,630.0
15,296.8125,668.25
15,298.171875,659.5
15,299.671875,600.75
10,300.359375,892.75
15,302.25,706.75
15,302.671875,1236.5
15,304.09375,1182.75
15,305.546875,1139.75
15,306.890625,1097.0
15,308.328125,1059.0
15,309.734375,1027.0
14,313.0625,740.75
12,314.34375,740.75
9,315.65625,737.75
8,317.140625,730.75
15,319.765625,726.0
15,325.375,277.25
15,322.34375,813.5
15,323.65625,798.5
15,325.15625,783.75
15,326.484375,782.75
15,327.953125,757.5
15,329.390625,743.75
15,330.859375,651.75
6,332.375,658.25
15,336.796875,556.75
15,338.15625,551.75
15,339.5,546.75
13,340.640625,582.75
14,342.515625,526.0
14,347.375,216.75
15,344.890625,546.5
15,346.171875,583.25
15,350.375,350.25
12,353.578125,330.25
15,354.15625,633.5
15,355.546875,641.75
15,356.78125,637.25
15,358.40625,623.25
15,359.734375,624.75
15,0.984375,621.5
15,2.484375,623.0
15,3.796875,584.75
15,5.015625,619.5
12,6.484375,590.5
15,10.453125,629.25
15,11.890625,632.0
15,14.484375,421.25
15,15.859375,419.75
15,17.234375,418.5
15,18.5625,416.5
15,19.75,415.75
15,21.015625,416.0
15,22.5,414.5
15,23.78125,414.5
15,25.21875,415.0
15,26.796875,414.25
15,28.0625,416.0
15,33.921875,234.75
15,34.546875,237.0
15,39.484375,151.75
15,40.84375,147.5
15,42.359375,144.5
15,43.703125,143.25
15,45.078125,141.75
15,47.578125,140.25
15,48.84375,139.0
15,50.828125,137.75
15,50.53125,137.0
15,51.890625,136.0
15,53.25,135.0
15,54.609375,134.0
13,55.984375,132.75
8,59.453125,131.5
15,164.734375,131.75
15,167.375,133.75
15,169.140625,136.25
15,168.796875,137.5
15,171.203125,139.0
15,171.53125,139.25
15,174.4375,139.75
15,174.234375,139.75
15,177.171875,140.25
15,176.953125,140.75
15,178.296875,141.5
15,179.65625,142.75
15,181.015625,144.0
15,182.484375,146.5
15,184.28125,148.75
15,185.703125,151.5
15,186.578125,154.0
15,202.40625,239.5
15,203.78125,240.25
15,203.671875,230.75
15,206.171875,220.5
15,207.453125,219.0
15,209.21875,220.25
15,210.546875,218.0
15,211.90625,215.5
15,213.265625,212.5
15,214.625,210.25
15,215.984375,207.75
15,217.34375,206.0
15,218.703125,204.25
15,220.0625,203.0
15,221.421875,201.75
15,222.78125,200.5
15,224.140625,200.0
15,225.5,199.25
15,226.859375,199.0
15,228.21875,199.0
15,229.578125,199.0
15,230.9375,199.75
15,232.3125,200.75
15,233.75,201.75
15,235.109375,203.5
15,236.484375,205.25
15,237.84375,207.5
15,239.21875,210.5
15,240.5625,214.5
15,244.671875,237.5
15,248.796875,297.5
15,249.984375,307.0
15,251.0,318.25
15,252.578125,331.0
12,256.984375,1398.75
14,258.4375,1300.0
15,259.8125,1254.5
15,261.140625,1292.5
13,262.46875,1323.25
15,263.625,1568.75
15,265.046875,1506.75
15,267.71875,1555.5
15,269.078125,1548.25
15,270.421875,1546.75
15,271.8125,1548.25
15,273.1875,1556.75
15,277.234375,412.25
15,278.5625,396.75
15,279.90625,392.5
15,281.46875,389.5
15,282.578125,385.5
15,283.9375,383.75
15,285.765625,384.0
15,287.0,386.5
15,288.171875,390.75
14,289.609375,397.5
15,297.515625,661.75
15,301.4375,692.0
15,304.65625,1164.0
15,306.0625,1123.75
15,307.484375,1079.0
15,308.859375,1044.5
15,313.578125,743.5
13,314.984375,736.5
9,316.25,735.5
15,319.75,356.5
15,318.984375,774.25
15,322.84375,808.75
15,324.3125,792.0
15,325.828125,765.0
15,327.203125,763.5
15,328.484375,750.0
15,331.578125,654.25
15,335.921875,558.25
15,337.515625,551.0
15,338.859375,546.5
15,340.125,546.0
15,341.671875,540.0
8,342.875,524.5
15,345.390625,561.75
15,346.609375,601.0
15,348.0,642.0
15,349.234375,626.25
15,356.109375,270.0
15,356.15625,617.5
15,357.4375,635.5
15,358.921875,625.5
15,0.34375,624.5
15,4.296875,620.5
15,5.71875,624.0
15,9.78125,627.25
15,11.046875,630.75
15,13.21875,472.25
15,15.109375,421.0
15,16.25,419.0
15,17.9375,416.25
15,19.0,417.0
15,20.484375,417.25
15,22.015625,414.75
15,23.34375,415.75
15,24.84375,413.25
15,26.125,415.25
15,27.25,415.0
15,28.828125,416.5
15,33.390625,239.25
15,34.796875,236.0
13,35.234375,239.0
15,38.859375,154.25
15,40.21875,150.25
15,41.578125,146.75
15,43.015625,144.5
15,44.375,142.75
15,45.734375,141.0
15,47.109375,139.5
15,49.71875,138.25
15,49.828125,137.25
15,51.1875,136.5
15,52.546875,135.5
15,53.921875,134.25
13,55.609375,133.25
10,58.671875,131.5
15,167.046875,132.75
15,168.828125,135.0
15,168.609375,137.0
15,169.640625,138.0
15,171.90625,139.0
15,172.359375,139.5
15,174.921875,139.75
15,175.0625,139.75
15,176.421875,140.25
15,177.78125,141.0
15,180.515625,142.0
15,180.5,143.0
15,181.859375,145.0
15,183.21875,147.25
15,184.5625,149.75
15,185.921875,152.25
15,187.375,155.0
15,188.734375,157.75
15,190.09375,160.25
15,201.859375,235.0
15,201.296875,239.5
15,202.9375,240.25
15,204.671875,224.5
15,207.0625,219.0
15,208.671875,219.25
15,210.0,219.75
15,211.359375,215.25
15,212.71875,213.75
15,212.890625,211.5
15,215.421875,209.25
15,216.09375,207.25
15,218.15625,205.25
15,219.5,203.75
15,220.875,202.0
15,222.21875,201.0
15,223.578125,200.0
15,224.9375,199.5
15,226.3125,199.0
15,227.109375,199.25
15,229.03125,199.0
15,230.390625,199.5
15,231.734375,200.25
15,233.109375,201.5
15,234.59375,203.0
15,235.15625,204.75
15,237.3125,207.0
15,238.671875,209.25
15,240.046875,212.75
15,241.40625,217.0
15,249.203125,304.0
15,250.703125,314.5
15,251.703125,327.25
15,259.265625,1284.5
15,260.609375,1281.75
12,261.859375,1304.5
15,263.078125,1570.5
15,264.4375,1565.25
15,265.875,1475.5
15,268.5625,1549.25
15,269.859375,1549.0
15,271.25,1548.25
15,272.640625,1547.0
15,276.53125,417.5
15,278.109375,401.0
15,279.484375,390.75
15,280.703125,387.25
15,282.21875,384.75
15,283.640625,381.0
15,284.953125,381.0
15,286.53125,381.0
15,287.875,384.0
15,289.25,387.25
15,290.203125,389.25
15,298.21875,659.75
15,299.828125,599.0
9,300.4375,893.5
15,302.203125,705.25
15,302.71875,1235.5
15,304.15625,1184.25
15,305.46875,1139.5
15,306.984375,1096.5
15,308.28125,1059.25
15,309.71875,1026.75
15,313.03125,741.0
12,314.265625,740.5
9,315.828125,736.5
9,317.078125,734.25
9,318.328125,748.0
15,319.734375,744.5
15,324.5625,277.5
15,322.265625,811.25
15,323.78125,797.5
15,325.234375,782.25
15,326.546875,779.0
15,328.046875,756.25
15,329.375,742.25
15,331.015625,654.25
9,335.484375,561.5
15,337.0,558.25
15,338.15625,550.0
15,339.625,546.75
15,341.15625,543.5
15,342.640625,520.75
14,347.5,216.75
15,345.21875,547.75
15,346.390625,584.25
15,350.84375,351.0
15,355.5625,638.25
15,357.046875,634.25
15,358.28125,625.25
15,359.65625,624.75
15,1.078125,618.0
15,2.34375,622.25
15,5.171875,622.25
15,10.65625,628.75
15,11.921875,632.5
15,14.3125,420.5
15,16.015625,418.75
15,17.171875,417.0
15,18.671875,416.0
15,20.1875,415.0
15,21.515625,414.75
15,22.859375,413.5
15,23.96875,414.25
15,25.296875,414.25
15,26.640625,415.25
15,28.3125,415.75
15,29.5,418.25
15,33.765625,235.75
15,36.46875,237.5
15,39.703125,152.25
15,41.046875,147.75
15,42.484375,145.0
15,43.84375,143.5
15,45.21875,141.75
15,47.359375,140.25
15,49.21875,139.0
15,49.859375,137.75
15,50.671875,136.75
15,52.03125,135.75
15,53.390625,134.75
15,54.75,133.5
12,57.671875,132.25
15,165.03125,132.0
15,167.421875,134.0
15,169.375,136.25
15,169.125,137.5
15,170.484375,138.75
15,171.84375,139.5
15,173.203125,139.5
15,174.5625,139.75
15,175.921875,140.0
15,177.53125,140.75
15,178.640625,141.25
15,180.015625,142.5
15,181.375,144.0
15,182.734375,146.25
15,184.09375,148.5
15,185.453125,151.5
15,186.84375,154.25
15,188.21875,155.75
15,189.5625,159.5
15,202.6875,239.5
15,204.046875,240.5
15,203.875,230.0
15,205.734375,220.25
15,208.140625,218.75
15,209.5,220.0
15,209.640625,218.0
15,212.171875,215.25
15,213.53125,212.5
15,213.859375,210.25
15,216.25,207.5
15,217.609375,206.0
15,218.96875,204.25
15,220.328125,203.0
15,221.6875,201.75
15,223.046875,200.75
15,224.40625,200.0
15,225.765625,199.5
15,227.125,199.25
15,228.484375,199.25
15,229.28125,199.75
15,231.203125,200.0
15,232.5625,201.0
15,234.0,202.25
15,234.875,204.0
15,236.71875,206.0
15,237.53125,208.5
15,239.453125,211.5
15,241.0625,215.25
15,244.90625,239.0
15,249.046875,300.75
15,249.90625,310.25
15,251.21875,321.75
15,252.75,335.25
15,253.40625,352.0
15,256.25,510.5
15,260.046875,1274.0
14,261.328125,1295.0
12,262.703125,1335.0
15,263.90625,1566.75
15,265.34375,1480.75
8,266.796875,1315.75
15,267.953125,1555.75
15,269.3125,1549.0
15,270.734375,1547.0
15,272.0625,1548.25
15,277.4375,402.25
15,278.859375,389.5
15,280.375,384.5
15,281.6875,382.0
15,283.234375,378.5
15,284.4375,374.75
15,286.046875,374.5
15,287.296875,377.25
15,288.34375,379.5
15,289.96875,380.0
15,291.25,384.5
13,295.234375,630.75
15,296.3125,667.0
15,297.671875,661.75
15,301.6875,695.5
15,304.953125,1154.25
15,306.421875,1112.5
15,307.71875,1073.75
15,309.125,1035.75
13,312.40625,744.75
13,313.75,744.5
15,315.109375,737.75
8,316.625,728.5
15,320.3125,359.0
15,319.125,789.5
15,321.75,819.5
15,323.203125,803.25
15,324.6875,788.0
15,327.390625,760.75
15,328.890625,747.75
8,330.578125,657.0
15,331.859375,655.75
10,333.578125,584.75
13,334.96875,546.25
14,336.40625,558.25
15,337.609375,560.75
15,339.203125,544.75
15,340.625,529.0
15,341.828125,535.5
15,345.9375,569.0
15,348.296875,648.25
15,349.75,624.75
12,352.890625,333.75
15,0.453125,624.75
15,1.890625,632.0
15,3.328125,602.0
15,4.578125,619.5
15,6.03125,626.25
13,7.828125,536.75
15,9.96875,628.25
15,11.375,631.25
15,14.0625,419.25
15,15.46875,420.25
15,16.59375,418.5
15,18.265625,416.75
15,19.6875,416.0
15,20.984375,414.25
15,22.09375,414.25
15,23.703125,414.75
15,24.875,414.75
15,26.578125,415.0
15,27.953125,415.0
15,29.1875,416.25
15,34.671875,235.0
15,36.046875,235.75
15,39.265625,153.5
15,40.640625,148.5
15,42.0,145.5
15,43.390625,143.75
15,44.75,142.25
15,46.109375,140.75
15,48.921875,139.5
15,48.84375,138.0
15,50.203125,137.25
15,53.359375,136.5
15,52.921875,135.5
15,54.296875,134.0
15,56.53125,133.0
9,57.015625,131.5
15,164.734375,132.0
15,166.109375,134.0
15,167.46875,136.25
15,170.375,137.75
15,170.203125,139.0
15,173.171875,139.5
15,174.53125,139.75
15,174.28125,139.75
15,175.640625,140.25
15,177.796875,140.75
15,178.375,141.5
15,179.734375,142.75
15,181.109375,144.0
15,182.46875,146.5
15,183.828125,148.75
15,185.1875,151.5
15,186.546875,154.25
15,187.890625,155.75
15,189.265625,159.25
15,201.46875,238.75
15,203.75,239.25
15,203.453125,230.25
15,205.96875,220.0
15,207.828125,218.0
15,209.1875,219.5
15,210.546875,217.25
15,211.0625,215.0
15,213.5,212.0
15,214.625,209.75
15,215.96875,207.5
15,217.34375,205.75
15,217.75,204.25
15,220.0625,202.5
15,221.421875,201.25
15,222.78125,200.5
15,224.140625,199.75
15,225.09375,199.25
15,226.875,198.5
15,228.234375,198.5
15,229.578125,199.0
15,230.953125,199.5
15,232.3125,200.5
15,233.671875,201.75
15,235.046875,203.5
15,236.40625,205.25
15,237.765625,207.5
15,239.125,210.5
15,240.484375,214.5
15,244.578125,237.25
15,248.875,298.5
15,250.015625,307.5
15,250.703125,318.75
15,252.03125,331.5
15,254.90625,483.75
15,256.0625,503.75
15,259.640625,1282.25
15,261.046875,1291.75
13,262.390625,1317.0
15,263.515625,1569.0
15,264.921875,1540.25
8,266.421875,1338.25
15,267.640625,1550.25
15,269.03125,1549.25
15,270.375,1545.5
15,271.6875,1546.75
15,273.109375,1558.5
15,277.203125,408.75
15,278.53125,392.25
15,280.234375,385.5
15,281.546875,382.75
15,282.6875,380.75
15,284.265625,376.25
15,285.8125,375.25
15,286.65625,377.75
15,288.203125,379.75
15,289.78125,380.75
15,290.703125,383.75
15,297.25,663.25
15,298.671875,651.5
15,301.375,691.5
15,304.484375,1170.25
15,305.90625,1126.25
15,307.296875,1085.75
15,308.734375,1047.75
15,313.328125,743.0
15,314.6875,737.5
12,316.0625,731.0
15,319.75,354.25
15,322.71875,808.5
15,324.25,793.0
15,325.6875,769.75
15,326.96875,766.5
15,328.359375,751.0
15,329.703125,748.75
15,331.34375,653.0
15,335.796875,560.0
15,337.1875,559.5
15,338.796875,545.5
15,340.1875,545.25
15,341.5,539.5
15,342.734375,545.0
10,349.234375,218.5
15,345.34375,557.5
15,346.59375,596.25
15,347.84375,635.75
15,349.125,624.25
15,355.484375,267.5
8,354.59375,623.5
15,356.09375,620.75
15,357.234375,632.0
15,358.8125,625.5
15,0.0625,623.75
8,1.390625,614.5
15,4.09375,625.25
15,5.578125,622.75
15,9.5,627.5
15,10.859375,630.5
15,13.25,471.75
15,14.890625,420.25
15,16.375,419.75
15,17.5,416.0
15,18.9375,417.0
15,20.28125,416.5
15,22.03125,414.5
15,23.109375,416.25
15,24.609375,414.5
15,25.75,415.0
15,27.234375,415.0
15,28.4375,416.75
15,32.375,235.25
15,34.53125,235.0
9,35.921875,237.75
15,40.171875,149.75
15,41.53125,146.0
15,42.921875,143.75
15,44.296875,142.5
15,45.65625,141.25
15,47.96875,140.0
15,50.078125,138.5
15,49.75,137.75
15,52.328125,137.0
15,52.484375,136.0
15,53.59375,135.0
15,55.625,134.0
12,56.578125,132.75
7,60.015625,131.5
13,165.96875,131.75
15,167.390625,133.5
15,167.0625,135.75
15,168.4375,137.5
15,171.265625,139.0
15,171.15625,139.25
15,172.515625,139.75
15,173.890625,140.0
15,175.8125,140.25
15,176.609375,140.75
15,179.078125,141.75
15,179.34375,142.75
15,180.71875,144.0
15,182.078125,146.25
15,183.4375,148.25
15,184.796875,150.75
15,186.15625,153.75
15,187.46875,156.25
15,188.8125,159.5
15,190.1875,161.25
15,191.53125,165.0
15,200.375,236.5
15,202.203125,239.5
15,204.640625,240.0
15,204.40625,223.75
15,206.09375,219.0
15,208.703125,219.25
15,210.140625,219.0
15,211.5,215.25
15,211.765625,213.0
15,213.265625,211.0
15,215.578125,208.75
15,216.03125,206.75
15,218.3125,205.25
15,219.671875,203.75
15,221.03125,202.25
15,222.40625,201.25
15,223.765625,200.25
15,225.125,199.75
15,226.5,199.25
15,227.859375,199.25
15,229.21875,199.5
15,230.59375,200.0
15,231.265625,200.75
15,232.90625,202.0
15,234.671875,203.25
15,236.03125,205.5
15,237.390625,207.5
15,238.75,210.5
15,238.828125,214.25
15,247.9375,296.75
15,249.765625,305.5
15,250.546875,316.75
